Id,PID,Garage Finish,Garage Cars,SalePrice,Age Till Sale,Combined Qual,Combined Rms AbvGrd,Combined SF,MS SubClass_Duplex,MS SubClass_OneHalfStorey,MS SubClass_OneStorey,MS SubClass_SplitLevel,MS SubClass_TwoStorey,Neighborhood_City Center,Neighborhood_E 13th St/Duff Ave,Neighborhood_Grand Ave/24th St,Neighborhood_Grand Ave/30th St,Neighborhood_Hayward Ave,Neighborhood_Lincoln Way/500th Ave,Neighborhood_Ontario,Neighborhood_S Duff Ave/Airport Rd,Neighborhood_S Duff Ave/E Lincoln Way,Neighborhood_Stange Rd/Bloomington Rd,Neighborhood_Stange Rd/Pammel Ct,Neighborhood_Woodland St/West St,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Combined Exterior_MetalMetal,Combined Exterior_MetalOthers,Combined Exterior_MetalVinyl,Combined Exterior_MetalWood,Combined Exterior_OthersMetal,Combined Exterior_OthersOthers,Combined Exterior_OthersVinyl,Combined Exterior_OthersWood,Combined Exterior_VinylOthers,Combined Exterior_VinylVinyl,Combined Exterior_VinylWood,Combined Exterior_WoodOthers,Combined Exterior_WoodVinyl,Combined Exterior_WoodWood
723,902402150,1.0,1.0,85000,99.5,14.0,5.0,2324.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2562,534477030,1.0,2.0,137900,55.83333333333326,14.0,9.0,4800.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
995,527106140,3.0,2.0,195500,10.416666666666742,16.0,9.5,3002.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
287,909100110,1.0,1.0,128000,95.41666666666674,15.0,7.5,2669.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1152,532354150,1.0,1.0,135000,47.58333333333326,15.0,6.0,2148.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1449,907202190,1.0,2.0,143195,33.75,14.0,6.5,2728.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1330,903204095,1.0,1.0,79500,78.66666666666674,14.0,5.0,1985.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1134,531373060,2.0,2.0,192500,5.5833333333332575,19.0,10.5,2976.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
706,902201110,1.0,1.0,129500,59.25,14.0,7.5,2404.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1617,527107040,3.0,2.0,168000,12.416666666666742,16.0,9.5,2751.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,903228060,1.0,1.0,105000,69.33333333333326,15.0,9.0,2321.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1664,527402150,1.0,2.0,143250,36.25,15.0,6.5,2538.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1433,907135020,1.0,1.0,144000,13.5,16.0,7.5,2550.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75,531380080,2.0,2.0,205000,16.416666666666742,19.0,10.5,3521.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2255,914478100,1.0,2.0,143000,33.33333333333326,16.0,6.0,2524.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1170,533215040,3.0,2.0,290000,7.75,23.0,6.5,3426.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,528150070,3.0,3.0,611657,1.25,24.0,13.5,5514.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
836,907126010,1.0,2.0,152000,13.916666666666742,16.0,7.0,2656.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,527145080,2.0,2.0,191500,18.083333333333258,20.0,7.0,3066.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1704,528120150,2.0,3.0,317000,3.8333333333332575,21.0,11.5,4468.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2068,905226080,1.0,1.0,165250,67.58333333333326,17.0,7.5,2206.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1488,908102140,1.0,1.0,123000,42.33333333333326,14.0,7.0,2448.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1391,905201110,1.0,2.0,185000,52.5,15.0,5.0,2797.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2633,535478070,1.0,2.0,120000,44.25,16.0,7.0,2618.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1872,534176140,2.0,2.0,158500,41.91666666666674,15.0,8.0,2670.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1138,531376010,2.0,2.0,173000,5.0,18.0,8.5,2958.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1899,534429030,1.0,2.0,101800,45.25,10.0,8.0,1686.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
915,909252020,2.0,2.0,155000,73.33333333333326,19.0,7.0,2271.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
660,535378120,1.0,1.0,125000,85.0,16.0,7.0,2396.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,902427140,1.0,1.0,104500,51.41666666666674,10.0,6.0,1299.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
443,528142040,3.0,3.0,350000,5.5,23.0,12.5,4424.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2627,535454060,1.0,2.0,93500,56.58333333333326,9.0,8.0,1440.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1438,907181140,2.0,2.0,193000,9.5,19.0,9.5,3251.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1525,909251090,3.0,2.0,191000,86.75,17.0,13.0,3815.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,902109010,1.0,1.0,110000,76.5,16.0,6.0,1896.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
866,907252220,2.0,2.0,261500,8.916666666666742,21.0,9.5,3702.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
620,534476320,1.0,1.0,128900,53.5,14.0,6.0,2438.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,528360050,2.0,3.0,584500,13.416666666666742,23.0,14.5,6192.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,908225240,1.0,1.0,111000,53.16666666666674,13.0,6.0,2060.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,903425270,1.0,2.0,90000,81.83333333333326,13.0,8.0,2642.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1916,535126180,1.0,2.0,129000,42.66666666666674,16.0,9.5,3997.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1542,909428190,1.0,2.0,224000,54.91666666666674,17.0,8.0,3860.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1163,533212050,2.0,2.0,165000,3.4166666666667425,18.0,7.5,2280.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205,903430080,1.0,1.0,122000,90.16666666666674,15.0,7.0,2166.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2261,916384070,2.0,2.0,267300,1.75,21.0,8.0,3612.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
423,528104070,3.0,3.0,485000,1.5833333333332575,24.0,14.5,5886.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2687,903425190,1.0,2.0,220000,44.83333333333326,15.0,10.0,4657.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1436,907176010,2.0,2.0,215700,11.583333333333258,17.0,8.5,3235.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
444,528142090,3.0,3.0,280000,5.25,21.0,9.0,4534.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,528172080,3.0,3.0,284000,5.5,20.0,9.0,3910.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2290,923228290,0.0,0.0,84500,38.0,14.0,4.0,1260.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,535476350,2.0,2.0,192000,47.41666666666674,15.0,8.0,3230.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2643,902108060,1.0,1.0,105000,76.58333333333326,17.0,6.0,1706.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2802,907290080,3.0,2.0,216837,2.8333333333332575,19.0,10.0,4180.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1224,534455030,2.0,2.0,141500,48.16666666666674,14.0,8.0,3242.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,905104180,2.0,2.0,130000,41.41666666666674,15.0,6.0,2238.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
853,907200230,0.0,0.0,124000,31.666666666666742,15.0,7.0,2080.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2237,910201180,0.0,0.0,150909,84.25,16.0,8.0,2687.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2585,535304020,2.0,1.0,139500,54.08333333333326,14.0,5.0,2296.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,908275240,1.0,2.0,79275,52.83333333333326,13.0,6.0,2256.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2262,916384080,2.0,2.0,265900,2.0,21.0,8.0,3432.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1528,909253190,1.0,1.0,91000,78.33333333333326,16.0,5.0,1718.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
370,527276160,1.0,2.0,185000,32.58333333333326,15.0,8.5,3623.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2629,535456020,2.0,1.0,141000,47.41666666666674,14.0,7.0,2600.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1703,528120010,1.0,2.0,260116,0.5,20.0,9.5,4462.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
793,905452050,1.0,1.0,113000,68.66666666666674,13.0,5.0,1578.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,906424010,3.0,3.0,225000,13.166666666666742,20.0,8.0,3723.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
648,535352090,1.0,1.0,113000,64.66666666666674,13.0,5.0,1826.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279,908103350,1.0,1.0,125200,35.5,15.0,6.0,2456.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1705,528142050,3.0,3.0,319500,0.75,23.0,10.5,3804.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1257,535380050,1.0,1.0,140000,63.33333333333326,14.0,7.5,2759.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,916325040,1.0,2.0,250764,48.25,16.0,7.0,3800.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1062,528142020,3.0,3.0,250000,1.5,21.0,12.5,3692.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1729,528218020,3.0,2.0,176000,2.5,18.0,8.5,2704.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1925,535177110,1.0,2.0,174850,50.33333333333326,15.0,9.0,3516.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
415,527455050,1.0,2.0,147000,31.583333333333258,16.0,9.5,2792.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78,531452020,1.0,1.0,99500,31.333333333333258,16.0,7.0,2100.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
428,528108040,2.0,3.0,398800,0.5833333333332575,23.0,10.5,4919.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1756,528280110,2.0,2.0,175000,8.666666666666742,16.0,9.5,3060.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1280,535456100,1.0,1.0,109500,54.58333333333326,14.0,5.0,2000.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,535181030,1.0,2.0,163500,37.25,16.0,9.0,3798.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2671,903200050,0.0,0.0,100000,65.33333333333326,13.0,5.0,1576.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,533125120,2.0,3.0,334000,14.833333333333258,21.0,11.5,5048.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
225,905106170,1.0,1.0,137250,42.41666666666674,14.0,5.0,2008.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2317,527108010,2.0,2.0,320000,1.25,19.0,11.5,4430.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,535401080,3.0,2.0,162000,51.25,15.0,8.0,2926.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,533213030,3.0,2.0,222000,1.5,21.0,9.5,3432.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482,528250040,3.0,2.0,178000,6.4166666666667425,19.0,9.5,2433.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177,902128170,1.0,1.0,119000,70.16666666666674,15.0,5.0,1832.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,535477130,2.0,1.0,169500,45.58333333333326,14.0,10.0,2940.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
484,528275070,3.0,2.0,236000,9.333333333333258,19.0,10.5,3762.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1561,911370490,3.0,2.0,294464,1.6666666666667425,23.0,7.0,3769.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,526354070,1.0,2.0,206900,39.5,14.0,11.5,3640.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,531367050,2.0,2.0,233000,6.0833333333332575,19.0,10.5,3658.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2646,902110130,1.0,1.0,108000,82.5,15.0,6.0,2344.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
994,527106050,3.0,2.0,165000,13.833333333333258,16.0,9.5,2570.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2138,907200270,1.0,2.0,134900,30.083333333333258,15.0,6.5,2828.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,903231050,1.0,1.0,113000,68.58333333333326,15.0,6.0,2008.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2126,907135080,1.0,1.0,147900,11.583333333333258,15.0,7.5,2436.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
898,908229020,0.0,0.0,99900,87.58333333333326,13.0,5.0,1728.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1048,527453160,2.0,2.0,143000,33.41666666666674,16.0,9.5,2771.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2676,903231070,1.0,2.0,114500,72.75,15.0,7.0,2520.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2498,532378220,1.0,1.0,129200,39.5,14.0,7.0,2141.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1560,911370410,3.0,2.0,392500,0.9166666666667425,22.0,7.0,3734.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,909427230,2.0,1.0,266500,69.41666666666674,19.0,11.0,3744.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,527161040,3.0,2.0,177500,11.166666666666742,18.0,9.5,2162.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
970,923201100,1.0,1.0,139500,41.33333333333326,15.0,7.0,2400.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
884,907420040,3.0,2.0,170000,2.5833333333332575,18.0,8.5,2444.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1894,534403290,2.0,2.0,224500,43.58333333333326,15.0,10.5,3538.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
450,528168030,3.0,3.0,290000,6.5,20.0,13.5,4212.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2031,903450060,1.0,1.0,169500,76.5,16.0,8.5,3098.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
949,914465055,3.0,2.0,240000,5.3333333333332575,20.0,9.0,3970.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1907,534476080,3.0,1.0,144000,52.83333333333326,14.0,7.0,2516.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1906,534475170,2.0,2.0,165000,43.5,15.0,10.5,3333.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
549,531452070,2.0,2.0,145000,19.166666666666742,18.0,7.0,3206.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
243,905475510,1.0,2.0,114000,46.5,14.0,7.0,3052.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1697,528110070,3.0,3.0,395000,1.5833333333332575,20.0,11.0,4803.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2365,527450010,1.0,2.0,105500,34.0,15.0,7.5,2057.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
310,914467040,1.0,3.0,254900,12.416666666666742,20.0,10.5,3706.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1961,535451100,1.0,1.0,102000,57.91666666666674,14.0,7.5,2459.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,907194010,2.0,2.0,230000,8.5,19.0,8.5,3406.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,903233050,1.0,1.0,137500,87.41666666666674,14.0,9.5,2632.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
